,X,Y,Z,X_r,Y_r,Z_r,G_x,G_y,G_z,dip,azimuth,polarity,surface,series,id,order_series,smooth
2031,181.997452,81.98790699999999,-99.8662,0.5415190236046367,0.3534551085639662,0.5343604603913531,0.41576499999999994,-0.9094709999999999,-0.001159,90.06640582332261,155.43247284868576,1,0,Default series,1,1,0.01
2036,254.013184,189.818985,-122.007,0.6319100967109006,0.4888000753362995,0.5065702732218168,-0.573445,0.662626,-0.48175500000000004,118.80008669157627,319.1266694414477,1,0,Default series,1,1,0.01
2041,91.984734,375.927704,-139.181,0.42853890179970205,0.7223957961274475,0.4850142014245187,0.20738499999999999,-0.11953599999999999,0.970929,13.849222197937104,119.95900031838032,1,0,Default series,1,1,0.01
2054,208.0,49.630779,-126.0,0.5741563120406847,0.31284182253145404,0.5015584300468656,0.610328,-0.756432,0.235179,76.39782555756615,141.10163685889637,1,0,Default series,1,1,0.01
2055,110.54673799999999,21.674492,-144.024,0.45183713697646544,0.27775228429005006,0.4789354745283783,0.9290889999999999,-0.074432,0.36228899999999997,68.75916193893319,94.58034789239929,1,0,Default series,1,1,0.01
2069,190.42961100000002,24.0,-144.0,0.5521027096888473,0.2806711626767504,0.4789655983040354,-0.866876,-0.122174,0.48332200000000003,61.09740720432496,261.97780077823984,1,0,Default series,1,1,0.01
2074,262.0,47.447964,-156.0,0.6419348072691753,0.3101020463080804,0.46390371047548196,0.8727030000000001,-0.21381799999999998,0.43894399999999995,63.96347641960085,103.76665774341372,1,0,Default series,1,1,0.01
2076,107.946648,67.211517,-98.0187,0.4485736149827868,0.33490841450638636,0.5366793635382908,-0.43404799999999993,0.096153,0.8957440000000001,26.39584527444135,282.4907991314762,1,0,Default series,1,1,0.01
2077,55.994953,253.976074,-157.056,0.383366064766685,0.569327315163343,0.46257826434656923,0.049937999999999996,-0.114968,0.9921129999999999,7.200777709948899,156.52159218210272,1,0,Default series,1,1,0.01
2078,200.000015,70.0,-106.434,0.5641150723156756,0.33840839935287204,0.526116838151322,0.044483999999999996,0.379077,0.9242950000000001,22.437714009472113,6.692946100666838,1,0,Default series,1,1,0.01
2079,78.495766,235.81871,-116.01299999999999,0.41160812488812315,0.5465369668441584,0.5140936861921792,-0.635551,-0.266563,0.724582,43.56591373778016,247.24583333134518,1,0,Default series,1,1,0.01
2088,99.98307,393.919769,-143.155,0.4385780717702921,0.744978668196951,0.4800262062386294,-0.140678,0.23478400000000002,0.961814,15.88479044576286,329.0707798851516,1,0,Default series,1,1,0.01
2089,112.878593,47.719856,-164.021,0.4547639818466697,0.3104433135418705,0.453836093619413,-0.581734,-0.808217,0.091491,84.75061096735126,215.7453778611306,1,0,Default series,1,1,0.01
2095,64.687218,61.711696999999994,-120.021,0.39427622480052343,0.3280052751799501,0.5090630156574424,-0.999396,-0.034751,-0.000787,90.04509178313154,268.0085133952442,1,0,Default series,1,1,0.01
2096,228.0,14.985473999999998,-114.0,0.5992594584216072,0.2693565143901189,0.5166203178754191,0.51683,-0.802503,0.29812,72.65527909716162,147.2175529489501,1,0,Default series,1,1,0.01
2097,241.881821,28.0,-108.0,0.6166833276514454,0.2856917919529349,0.5241512617896958,0.560722,-0.074431,-0.824652,145.55322531640385,97.56131557431787,1,0,Default series,1,1,0.01
2099,0.522112,53.99268000000001,-122.001,0.3137389223772532,0.31831669449655864,0.5065778041657311,0.5680649999999999,-0.740692,-0.358716,111.02136211208207,142.5140227786089,1,0,Default series,1,1,0.01
2113,275.667694,84.0,-116.0,0.6590899134277581,0.35598060181951774,0.5141100032373268,0.36901999999999996,-0.91869,0.140829,81.90418026746556,158.11562625624535,1,0,Default series,1,1,0.01
2115,280.141022,78.0,-156.0,0.6647046438074521,0.34844965790524096,0.46390371047548196,-0.243783,0.068494,0.967408,14.668300276920021,285.6933975300168,1,0,Default series,1,1,0.01
2121,218.0,44.0,-117.41799999999999,0.5867078852311459,0.3057743090576729,0.5123301901589195,-0.47029099999999996,0.717971,-0.513171,120.87528025873145,326.77408461384334,1,0,Default series,1,1,0.01
2123,129.95013400000002,86.506966,-104.01799999999999,0.4761914514802157,0.35912723854301754,0.5291492982341375,0.008570999999999999,0.742042,0.670298,47.90993124855822,0.6617688603150726,1,0,Default series,1,1,0.01
2134,298.0,188.0,-132.753,0.6871204707548357,0.4865169630003144,0.4930823526713472,0.211575,0.8421569999999999,0.495992,60.26481476661727,14.102545939759919,1,0,Default series,1,1,0.01
2135,79.936798,71.700653,-109.09200000000001,0.4134168467499028,0.34054298641297975,0.5227806299972975,0.057337,0.19458599999999998,0.979208,11.70418387421198,16.41821494345774,1,0,Default series,1,1,0.01
2148,266.0,74.0,-156.89600000000002,0.6469554365453598,0.34342902862905655,0.4627790895176166,-0.105749,-0.138931,0.98464,10.055199857993372,217.27701281810337,1,0,Default series,1,1,0.01
2150,25.983373999999998,53.921253,-164.299,0.34569681172870415,0.31822704237473115,0.4534871598847182,-0.101823,0.129607,0.986324,9.48666081015525,321.84579971744427,1,0,Default series,1,1,0.01
2155,185.318207,75.983238,-136.001,0.5456870935476457,0.3459183043201669,0.48900560169908536,-0.563854,-0.030070999999999997,0.825327,34.37834187599094,266.9472404278583,1,0,Default series,1,1,0.01
2157,72.039711,35.708965,-110.022,0.4035047602027088,0.29536775579495533,0.5216133336905846,-0.691171,-0.443748,0.5704130000000001,55.22096947787997,237.29858504753054,1,0,Default series,1,1,0.01
2161,272.0,80.0,-156.537,0.6544863804596366,0.3509599725433332,0.4632296909951542,0.10128,-0.062891,0.9928680000000001,6.847022442218095,121.83869689608628,1,0,Default series,1,1,0.01
2163,266.730927,36.0,-144.0,0.6478728649190982,0.29573305050530385,0.4789655983040354,0.71209,-0.7001850000000001,0.051658,87.03889664991549,134.51702742089708,1,0,Default series,1,1,0.01
2167,242.0,100.442375,-108.0,0.6168316608882529,0.37661836914326874,0.5241512617896958,-0.668333,0.7084020000000001,0.226931,76.88354606307493,316.66708676176415,1,0,Default series,1,1,0.01
2173,276.0,338.0,-151.75,0.659507009735821,0.6747905608572327,0.469238129081428,0.5696,-0.100701,0.8157300000000001,35.340393293596975,100.02586518147852,1,0,Default series,1,1,0.01
2174,202.623108,54.0,-102.0,0.5674074666931642,0.3183258822481341,0.5316822057039725,-0.25696399999999997,0.12700999999999998,0.958039,16.656777471809505,296.3018781577942,1,0,Default series,1,1,0.01
2181,123.876373,269.116486,-141.89600000000002,0.4685679259069288,0.5883309140985167,0.4816064493033084,0.363406,0.931609,0.0064,89.63330450777933,21.309973489510647,1,0,Default series,1,1,0.01
2186,189.20486499999998,39.999992,-156.0,0.5505654607829747,0.30075366974022977,0.46390371047548196,-0.885526,-0.45685200000000004,-0.084437,94.84365095869028,242.71032406525143,1,0,Default series,1,1,0.01
2191,214.0,10.090138,-128.0,0.5816872559549615,0.2632120975805289,0.49904811540877336,0.007931,-0.995634,0.09300399999999999,84.66355123116718,179.54360415945695,1,0,Default series,1,1,0.01
2193,92.084175,37.727318,-102.02,0.4286637158986653,0.29790110633532396,0.5316571025575916,0.275113,0.18466400000000002,0.9435110000000001,19.350201285670753,56.12931713023847,1,0,Default series,1,1,0.01
2209,27.995811,137.980164,-161.084,0.34822273675837334,0.4237341997474277,0.4575224906654515,0.135653,-0.156908,0.978253,11.970919615259946,139.1553245331529,1,0,Default series,1,1,0.01
2227,240.0,21.889368,-92.0,0.6143213462501607,0.2780219874741374,0.5442337788944338,0.839701,-0.41197,0.353811,69.27940909308083,116.13326683375622,1,0,Default series,1,1,0.01
2241,17.880407,71.952003,-128.004,0.3355263133926649,0.34085847020512205,0.4990430947794972,0.814689,-0.170239,0.554347,56.3342504643968,101.80280332259039,1,0,Default series,1,1,0.01
2242,173.996811,27.984797999999998,-155.247,0.5314769604964262,0.2856727110513708,0.46484884393672365,0.353348,0.017493,0.935328,20.718799617470662,87.1658041025116,1,0,Default series,1,1,0.01
2246,19.974197,0.011191,-158.009,0.3381543492357105,0.25056143348520094,0.4613820994215183,-0.672658,0.737735,-0.057259000000000004,93.28249436870114,317.64181312168006,1,0,Default series,1,1,0.01
2250,55.957211,73.797325,-163.231,0.3833186926191496,0.34317463961941885,0.45482766790145945,-0.039675,0.12452,0.991424,7.509151757318331,342.32689795502745,1,0,Default series,1,1,0.01
2252,203.769882,171.515533,-121.492,0.568846848472556,0.46582636359469015,0.5072166792411256,-0.293667,0.9382389999999999,0.18293800000000002,79.45906301334263,342.61998043771735,1,0,Default series,1,1,0.01
2253,37.983932,135.923889,-140.55100000000002,0.3607593999350416,0.42115325113120616,0.4832946358974255,-0.9423239999999999,-0.20551999999999998,-0.26417399999999996,105.31787752884759,257.6965092503611,1,0,Default series,1,1,0.01
2254,262.0,191.092117,-136.0,0.6419348072691753,0.49039805628421135,0.4890068568564044,-0.198853,0.976666,-0.081123,94.65311872009087,348.49165979585166,1,0,Default series,1,1,0.01
2262,224.0,54.0,-84.8298,0.5942388291454227,0.3183258822481341,0.5532335079034583,0.056880999999999994,0.92085,0.385746,67.3099393371229,3.5346752359670206,1,0,Default series,1,1,0.01
2278,212.0,79.554947,-112.0,0.5791769413168693,0.3504013610130198,0.5191306325135113,-0.054701,0.442168,0.8952629999999999,26.457768678025733,352.9477189910591,1,0,Default series,1,1,0.01
2280,40.0,370.0,-141.059,0.3632898824409363,0.7149555950667086,0.48265701597935007,-0.155091,-0.260721,0.952875,17.659717491887022,210.74647854761895,1,0,Default series,1,1,0.01
2286,61.968357,175.850128,-113.087,0.39086362651690437,0.47126696223404085,0.5177662765077082,0.6605300000000001,-0.5120560000000001,-0.549089,123.30453698805232,127.78355495214448,1,0,Default series,1,1,0.01
2287,251.61061099999998,182.0,-164.0,0.6288944896254081,0.47898601908603766,0.453862451923113,0.46663699999999997,0.391262,0.793199,37.514523894816186,50.02111330891574,1,0,Default series,1,1,0.01
2288,77.95815999999999,214.91000400000001,-138.015,0.41093334478246,0.5202932514764749,0.4864777148585265,-0.41009700000000004,-0.8483959999999999,0.33473,70.44387977482538,205.79815786782953,1,0,Default series,1,1,0.01
2303,186.111206,51.994549,-140.0,0.5466824320464919,0.31580872574749574,0.4839862275802199,-0.664766,-0.746264,-0.034291,91.96511482447526,221.69439389097067,1,0,Default series,1,1,0.01
2311,17.982763000000002,-0.047579,-174.00599999999997,0.33565478627521317,0.25048766788956056,0.44130334778873753,-0.06693099999999999,-0.34412,0.9365370000000001,20.522106270292188,191.00655340817494,1,0,Default series,1,1,0.01
2317,13.99114,63.181629,-140.003,0.33064467145189036,0.32985027108825016,0.4839824621082628,0.44829399999999997,-0.874711,0.184157,79.38801236242975,152.8646210968426,1,0,Default series,1,1,0.01
2322,290.0,78.0,-152.974,0.6770792122024667,0.34844965790524096,0.46770181652291554,-0.262642,-0.092443,0.960455,16.166838204210965,250.60928710646738,1,0,Default series,1,1,0.01
2324,71.94059,31.718603,-169.472,0.40338034775408765,0.2903592237250118,0.4469942310732926,0.035457,-0.21313600000000002,0.9763790000000001,12.478011135796603,170.55485423587294,1,0,Default series,1,1,0.01
2325,193.987869,185.94252,-144.444,0.5565688832606017,0.48393450191952336,0.478408308454379,0.080887,0.49140500000000004,0.867167,29.86892290182488,9.3472699509238,1,0,Default series,1,1,0.01
2326,186.147766,85.982513,-120.001,0.5467283205980762,0.3584689675215718,0.5090881188038233,0.869447,-0.477397,0.127098,82.69807117546164,118.77036078783148,1,0,Default series,1,1,0.01
2332,262.0,70.730988,-158.0,0.6419348072691753,0.3393259042912069,0.4613933958373897,-0.221585,-0.081478,0.9717309999999999,13.655930140506069,249.81125260087524,1,0,Default series,1,1,0.01
2333,50.163834,-0.22288000000000002,-108.01700000000001,0.37604709307560613,0.2502676375563745,0.524129924115272,-0.275652,0.568175,0.775366,39.16177281280638,334.11950245711824,1,0,Default series,1,1,0.01
2334,71.955811,160.165421,-108.016,0.40339945250364084,0.45158018744589695,0.5241311792725911,-0.44116000000000005,0.775788,0.45114399999999993,63.18289447906022,330.37481991656665,1,0,Default series,1,1,0.01
2346,75.982933,297.919159,-140.866,0.4084541241566325,0.6244827999225587,0.48289926134192596,-0.40775300000000003,-0.199523,0.891026,26.997541955636695,243.92642455067045,1,0,Default series,1,1,0.01
2351,201.791412,78.0,-112.0,0.5663635573715429,0.34844965790524096,0.5191306325135113,-0.204578,0.888015,0.41179899999999997,65.68210462774533,347.0267361181848,1,0,Default series,1,1,0.01
2353,17.999071,127.995605,-163.506,0.33567525538077225,0.4112020074411299,0.4544824996387218,-0.060814,-0.20563800000000002,0.9767370000000001,12.382719081918296,196.474701775599,1,0,Default series,1,1,0.01
2355,280.0,92.991028,-106.0,0.6645276390120055,0.36726575641946635,0.5266615764277881,0.353901,-0.573675,0.738682,42.38073710370658,148.32949960394157,1,0,Default series,1,1,0.01
2358,236.0,1.196507,-156.0,0.6093007169739761,0.25204919153798344,0.46390371047548196,0.292351,-0.230702,0.928067,21.864527076352175,128.27791621184474,1,0,Default series,1,1,0.01
2365,240.0,26.0,-109.04899999999999,0.6143213462501607,0.28318147731484267,0.5228346017620165,0.48141300000000004,-0.07608,-0.873186,150.83101093679596,98.98045543750887,1,0,Default series,1,1,0.01
2369,258.0,80.243988,-112.0,0.6369141779929908,0.3512662158672927,0.5191306325135113,0.078985,-0.98454,0.156342,81.00536385524778,175.41325329647012,1,0,Default series,1,1,0.01
2372,35.954025,7.782246000000001,-139.534,0.35821154730700866,0.2603153300451609,0.48457113089089543,-0.685984,0.701284,-0.19397899999999998,101.18508579086911,315.63188214971746,1,0,Default series,1,1,0.01
2374,43.998855999999996,245.994583,-155.465,0.3683090758171478,0.5593092883177923,0.46457521964117166,0.044674,-0.100473,0.993936,6.313016645409975,156.0283052098883,1,0,Default series,1,1,0.01
2376,212.88562000000002,375.877411,-146.009,0.5802885337417629,0.7223326705004007,0.47644398725007175,0.725427,-0.5947,0.346537,69.72435177247984,129.34466127103605,1,0,Default series,1,1,0.01
2380,210.0,17.642784,-100.0,0.576666626678777,0.27269185648559335,0.5341925203420648,-0.5458569999999999,-0.775097,0.318222,71.4445669915388,215.1548715170507,1,0,Default series,1,1,0.01
2389,37.996722999999996,173.984482,-89.9288,0.36077545465230954,0.4689252830023918,0.5468334607336421,-0.567851,0.040662000000000004,0.822126,34.70181571833101,274.09577726386476,1,0,Default series,1,1,0.01
2390,197.999985,77.999939,-121.771,0.5616047200228638,0.3484495813406445,0.5068664903491117,-0.6006630000000001,0.629537,0.49283599999999994,60.472845314818024,316.34454125338254,1,0,Default series,1,1,0.01
2395,65.992752,315.965668,-130.122,0.395914875355887,0.6471340077771405,0.4963846715777575,0.401602,0.12282699999999999,0.90754,24.832418941721468,72.99413584812669,1,0,Default series,1,1,0.01
2424,202.0,19.282389000000002,-124.0,0.566625368126408,0.2747498187016879,0.5040687446849579,-0.715389,-0.32369899999999996,0.619224,51.74051103845622,245.65421358661627,1,0,Default series,1,1,0.01
2432,61.943371,39.731781,-163.579,0.3908322651561307,0.30041702274053117,0.4543908731544314,0.043325999999999996,-0.362792,0.9308620000000001,21.430413871952897,173.18977386313247,1,0,Default series,1,1,0.01
2451,203.970093,319.85830699999997,-95.1506,0.5690981447745596,0.6520198821083949,0.540279280245047,0.050613,0.40815100000000004,0.91151,24.285136471117642,7.068909780841165,1,0,Default series,1,1,0.01
2455,230.0,58.0,-94.3497,0.6017697730596994,0.3233465115243186,0.5412845357418711,0.229125,0.729088,0.644928,49.83972262829415,17.44597664477136,1,0,Default series,1,1,0.01
2457,39.962452,9.041894000000001,-172.013,0.36324275379392074,0.2618963864517827,0.4438048763255964,-0.476296,0.163351,0.863979,30.23367590336868,288.92997402083256,1,0,Default series,1,1,0.01
2467,266.369019,184.0,-154.0,0.6474186134440769,0.4814963337241299,0.4664140251135742,0.5619930000000001,0.611577,-0.5569,123.84168202860997,42.58065963905904,1,0,Default series,1,1,0.01
2487,212.504318,62.000004000000004,-104.0,0.579809939745696,0.32836714582113236,0.5291718910658803,0.607137,0.08819199999999999,0.7896880000000001,37.843635835307104,81.73508976517499,1,0,Default series,1,1,0.01
2492,93.92021899999999,86.718391,-130.028,0.43096823996335604,0.3593926101791968,0.49650265636574786,0.525779,0.835364,-0.160386,99.2293017437602,32.18635537202078,1,0,Default series,1,1,0.01
2495,101.94455699999999,14.028777,-106.01899999999999,0.441040046534556,0.2681557091484594,0.5266377284387261,0.235277,-0.792091,0.563238,55.71997586307636,163.45685403928474,1,0,Default series,1,1,0.01
2498,230.119415,14.0,-124.0,0.6019196576709533,0.2681195894862892,0.5040687446849579,0.9150440000000001,-0.21431799999999998,-0.341706,109.98084693679893,103.1819779839602,1,0,Default series,1,1,0.01
2508,63.970436,185.85997,-148.406,0.39337655062706295,0.48383088868283614,0.47343537515631823,0.743202,-0.099865,-0.661572,131.41987292167028,97.65306628509443,1,0,Default series,1,1,0.01
2509,231.999039,272.930878,-136.0,0.604278881491608,0.5931185761350277,0.4890068568564044,-0.661469,0.748941,-0.039324,92.25368032815932,318.548872706085,1,0,Default series,1,1,0.01
2513,280.0,10.0,-153.494,0.6645276390120055,0.2630989602101047,0.46704913471701154,0.154494,0.19092,0.9693719999999999,14.217122025492007,38.980062828131466,1,0,Default series,1,1,0.01
2526,262.0,36.0,-159.32399999999998,0.6419348072691753,0.29573305050530385,0.4597315675469727,0.176296,0.21758200000000003,0.959989,16.26245546236508,39.016150026868694,1,0,Default series,1,1,0.01
2534,206.0,48.825321,-114.0,0.5716459974025925,0.31183084602756983,0.5166203178754191,0.399694,-0.899593,0.176003,79.86296821433196,156.04416541381747,1,0,Default series,1,1,0.01
2535,244.0,24.0,-160.708,0.6193419755263452,0.2806711626767504,0.45799442981741284,-0.391362,-0.230521,0.8908959999999999,27.013945352315368,239.5009603528054,1,0,Default series,1,1,0.01
2548,203.142624,173.86264,-112.307,0.5680595410029258,0.4687723521243245,0.5187452992165642,-0.44588500000000003,0.895076,-0.005096,90.29198055615899,333.51966106562963,1,0,Default series,1,1,0.01
2554,238.0,32.0,-82.3312,0.6118110316120684,0.2907124212291194,0.5563696439808269,0.911481,-0.400434,0.09410299999999999,84.60030578774614,113.71695879942597,1,0,Default series,1,1,0.01
2564,253.51460299999997,78.0,-122.0,0.6312842991196133,0.34844965790524096,0.5065790593230501,0.215929,-0.850059,0.48039,61.28912337532316,165.7473712895298,1,0,Default series,1,1,0.01
2568,126.53443899999999,63.784847,-102.016,0.47190421690133644,0.3306074045759306,0.5316621231868678,0.440497,-0.28317,0.8519260000000001,31.578226212901555,122.73461488838535,1,0,Default series,1,1,0.01
2570,268.0,22.0,-156.938,0.6494657511834521,0.27816084803865815,0.46272637291021673,-0.16100599999999998,0.167272,0.972675,13.42491770127555,316.0934993015257,1,0,Default series,1,1,0.01
2574,183.989777,117.483101,-136.004,0.5440197049103053,0.39800716110402823,0.48900183622712823,0.41534399999999994,-0.903193,-0.10830899999999999,96.21784599349904,155.3041033424686,1,0,Default series,1,1,0.01
2576,85.990051,379.952881,-137.428,0.4210146315568907,0.7274480264994536,0.48721449220480656,0.23689899999999997,-0.051759000000000006,0.9701549999999999,14.03329024093296,102.3246246239124,1,0,Default series,1,1,0.01
2584,47.993713,181.970245,-85.0677,0.3733232498192404,0.47894867188000945,0.5529349059772571,-0.24176799999999998,-0.177066,0.9540420000000001,17.437959332443636,233.7817058643518,1,0,Default series,1,1,0.01
2591,218.0,46.0,-115.654,0.5867078852311459,0.3082846236957651,0.5145442876697168,-0.47936000000000006,0.480141,-0.734629,137.27587638174893,315.0466367350501,1,0,Default series,1,1,0.01
2594,198.0,34.0,-134.22,0.5616047388502236,0.29322273586721165,0.4912410368843065,-0.9126770000000001,0.35489499999999996,0.202658,78.30756515973671,291.2485999346984,1,0,Default series,1,1,0.01
2595,270.0,62.000004000000004,-156.43,0.6519760658215443,0.32836714582113236,0.4633639928282921,-0.231404,0.039031,0.972075,13.572194501113271,279.5739871339206,1,0,Default series,1,1,0.01
2600,234.000015,16.851264999999998,-92.0,0.6067904211632437,0.27169837561957927,0.5442337788944338,0.45838500000000004,-0.886993,-0.055907000000000005,93.20490616466036,152.67074105752295,1,0,Default series,1,1,0.01
2606,244.0,62.282654,-108.0,0.6193419755263452,0.32872191603736073,0.5241512617896958,-0.051557000000000006,0.359247,0.931817,21.280153043679423,351.83301453356376,1,0,Default series,1,1,0.01
2610,2.0,68.0,-88.6765,0.31559390431718365,0.3358980847147798,0.5484052942442835,0.8256020000000001,0.101013,0.555137,56.279848481352566,83.02448929380229,1,0,Default series,1,1,0.01
2613,103.959457,337.34310899999997,-100.014,0.44356906301670196,0.6739660593107671,0.5341749481395981,-0.239767,-0.645307,0.725321,43.50444220021335,200.3827972712181,1,0,Default series,1,1,0.01
2614,201.97306799999998,365.32473799999997,-156.009,0.5665915642294914,0.7090874057489504,0.46389241405961057,-0.136445,-0.612482,0.778619,38.86569432400832,192.55892518238707,1,0,Default series,1,1,0.01
2617,88.596695,307.871429,-142.01,0.42428637985163836,0.6369744644541819,0.4814633613689372,0.950392,0.26513600000000004,0.162659,80.63873207430512,74.41220472722459,1,0,Default series,1,1,0.01
2624,260.39230299999997,54.0,-130.0,0.6399168946128168,0.3183258822481341,0.4965378007706811,0.8191579999999999,-0.08949299999999999,0.566543,55.49049126935304,96.23483614957156,1,0,Default series,1,1,0.01
2642,109.931114,103.673721,-156.977,0.451064432007085,0.38067421672553914,0.4626774217747739,-0.167047,-0.06450700000000001,0.983836,10.315701985340441,248.88539464248942,1,0,Default series,1,1,0.01
2646,123.93472299999999,148.141983,-156.023,0.4686411643364951,0.43648888124009966,0.4638748418571439,0.014394,0.407158,0.9132440000000001,24.042430157250994,2.0246983578999975,1,0,Default series,1,1,0.01
2647,34.0,390.0,-136.779,0.3557589385266595,0.740058741447631,0.4880290893048675,-0.07833,-0.000118,0.996927,4.492935548577646,269.913687005385,1,0,Default series,1,1,0.01
2658,244.0,76.531837,-118.0,0.6193419755263452,0.3466068823702383,0.5115996885992345,0.233963,-0.9638049999999999,0.12783,82.65578575000087,166.35541520293825,1,0,Default series,1,1,0.01
2659,216.0,46.596638,-128.0,0.5841975705930538,0.30903349824828613,0.49904811540877336,-0.19223900000000002,0.715535,0.671605,47.808939350525975,344.96175717435796,1,0,Default series,1,1,0.01
2661,152.76263400000002,73.850471,-120.01100000000001,0.5048247278209553,0.3432413462102969,0.5090755672306329,0.7809189999999999,-0.552855,0.290719,73.09899359867536,125.2967513441769,1,0,Default series,1,1,0.01
2668,276.0,188.0,-147.195,0.659507009735821,0.4865169630003144,0.4749553706696831,-0.334266,0.437429,-0.8348190000000001,146.5969959395305,322.6143632198047,1,0,Default series,1,1,0.01
2676,201.957672,339.28283700000003,-114.015,0.5665722398274075,0.6764007231069259,0.5166014905156334,-0.25202399999999997,0.967685,0.008324,89.52306442349536,345.40216591031646,1,0,Default series,1,1,0.01
2678,199.06501799999998,46.0,-118.0,0.5629415039878394,0.3082846236957651,0.5115996885992345,0.14372000000000001,-0.9861549999999999,0.082724,85.25484134571045,171.70821819656888,1,0,Default series,1,1,0.01
2685,294.0,106.00000800000001,-112.23299999999999,0.6820998414786512,0.38359407287979097,0.5188381808581736,0.779118,-0.302584,0.5490149999999999,56.70053593320875,111.2245449199051,1,0,Default series,1,1,0.01
2687,51.976665000000004,157.006683,-150.00799999999998,0.3783224811734498,0.4476154743262478,0.47142461313120637,-0.573538,0.81579,-0.07444500000000001,94.2693339985974,324.8910129724013,1,0,Default series,1,1,0.01
2699,264.0,44.0,-158.735,0.6444451219072675,0.3057743090576729,0.4604708552078908,0.185002,-0.352179,0.917466,23.44160458213049,152.286751748151,1,0,Default series,1,1,0.01
2715,292.0,44.0,-152.692,0.679589526840559,0.3057743090576729,0.46805577088688655,-0.235031,-0.040674,0.9711360000000001,13.799586827919335,260.1817508121186,1,0,Default series,1,1,0.01
2716,109.920326,130.35566699999998,-138.028,0.45105089136992715,0.4141642565338325,0.4864613978133789,0.410959,-0.839786,-0.354785,110.78026810620216,153.924650271881,1,0,Default series,1,1,0.01
2720,216.0,9.712023,-136.0,0.5841975705930538,0.26273750377083777,0.4890068568564044,-0.081452,-0.970578,0.22659,76.90360648699637,184.79708591699136,1,0,Default series,1,1,0.01
2722,97.920731,85.642349,-126.02799999999999,0.4359895118800879,0.3580420081872958,0.5015232856419324,0.047313,0.982411,-0.180641,100.40709845950126,2.757239379668782,1,0,Default series,1,1,0.01
2729,111.931335,171.67477399999999,-152.878,0.45357502403494476,0.4660262361013323,0.467822311625544,0.538528,0.35622,-0.7636069999999999,139.7832232734922,56.51656835025986,1,0,Default series,1,1,0.01
2734,43.995135999999995,179.97695900000002,-86.8391,0.36830440663192093,0.4764467843681573,0.5507115203022989,-0.434483,-0.104077,0.894647,26.536875994471174,256.52907244557025,1,0,Default series,1,1,0.01
2739,243.18469199999998,44.0,-120.0,0.6183186357228683,0.3057743090576729,0.5090893739611424,0.573191,-0.8193389999999999,-0.01166,90.6680839279976,145.02423571795742,1,0,Default series,1,1,0.01
2746,35.996159000000006,163.981796,-92.9371,0.3582644321054893,0.4563703384593716,0.5430575709707557,-0.725467,-0.288491,0.624876,51.32691323793009,248.31414085294438,1,0,Default series,1,1,0.01
2748,274.349609,168.0,-160.0,0.6574355093928832,0.46141381661939196,0.4588830811992975,0.008818000000000001,0.541261,0.840808,32.77445896842433,0.9333565356157493,1,0,Default series,1,1,0.01
2751,163.990128,29.953249,-155.208,0.5189169990896018,0.2881434267312044,0.4648977950721665,-0.213284,0.142323,0.966568,14.857174998389429,303.7149195063452,1,0,Default series,1,1,0.01
2754,252.0,90.0,-102.598,0.6293832340787141,0.36351154573379446,0.530931621627183,0.112416,-0.10468399999999999,0.988132,8.836023330768294,132.96027728598628,1,0,Default series,1,1,0.01
2758,262.0,193.145584,-112.0,0.6419348072691753,0.49297548041868106,0.5191306325135113,-0.185168,0.662979,0.725377,43.49978117352779,344.3951146676901,1,0,Default series,1,1,0.01
2760,232.0,26.859552,-80.0,0.6042800876977916,0.2842603502987434,0.5592956667229873,0.247031,-0.5641579999999999,0.787846,38.015329967423426,156.35256376329664,1,0,Default series,1,1,0.01
2763,188.728592,89.984268,-134.001,0.5499676632411608,0.36349179959885125,0.4915159163371776,0.956692,-0.116623,0.266721,74.53075998735444,96.95019828849394,1,0,Default series,1,1,0.01
2781,248.0,90.0,-102.20299999999999,0.6243626048025296,0.36351154573379446,0.5314274087682062,0.047636000000000005,-0.191024,0.9804290000000001,11.35415953201131,165.9976371367075,1,0,Default series,1,1,0.01
2789,183.957001,292.093414,-144.015,0.5439785658740162,0.6171705734469124,0.47894677094424976,0.110883,-0.9901780000000001,0.085165,85.11448692165595,173.61047253327436,1,0,Default series,1,1,0.01
2792,198.0,8.0,-137.725,0.5616047388502236,0.26058864557201245,0.48684171048104985,-0.785356,-0.35299400000000003,0.508538,59.43350436250448,245.79751036785933,1,0,Default series,1,1,0.01
2793,286.0,86.508751,-138.0,0.6720585829262823,0.359129478998832,0.4864965422183122,0.15479400000000001,-0.959119,-0.23691500000000001,103.70453239928952,170.831982849342,1,0,Default series,1,1,0.01
2797,193.932907,164.980392,-135.969,0.5564998973040323,0.4576237335375417,0.48904576673329486,-0.40768899999999997,0.899963,0.15445699999999998,81.11469459912162,335.6291692976518,1,0,Default series,1,1,0.01
2799,212.46189900000002,22.0,-90.0,0.5797566972273793,0.27816084803865815,0.546744093532526,-0.619313,-0.548277,0.561999,55.805845049913266,228.4815751716973,1,0,Default series,1,1,0.01
2802,171.996094,23.981504,-154.404,0.5289657459105361,0.28064794728697734,0.46590694155667955,0.289977,-0.00678,0.957009,16.861441902834308,91.33939802020078,1,0,Default series,1,1,0.01
